price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,sale_year,sale_month,is_renovated,city_encoded,statezip_encoded,house_age,basement_ratio,living_lot_ratio
450000.0,3.0,1.5,2060,19945,1.0,0,0,3,2060,0,1953,2014,5,0,608516.1246867083,646802.7661064363,72,0.0,0.10327885290283766
1154353.57142825,4.0,3.5,4335,19945,1.0,0,0,3,3965,0,2001,2014,5,0,657582.2180638936,690480.5304854643,24,0.0,0.21733680938534042
300000.0,3.0,1.0,1090,9900,1.0,0,0,4,1090,0,1955,2014,5,1,657582.2180638936,632879.4759810333,70,0.0,0.1100898899101101
320000.0,3.0,1.75,1480,7225,1.0,0,0,4,1480,0,1965,2014,5,0,379632.31317664264,411971.3608736914,60,0.0,0.20481594243011347
387500.0,4.0,1.0,1320,4440,1.5,0,0,3,1320,0,1929,2014,5,0,550670.5999431518,576268.7308802311,96,0.0,0.2972303535239811
458000.0,1.5,2.25,2140,10350,1.0,0,0,3,1470,670,1976,2014,5,0,608516.1246867083,577522.1768707382,49,0.31293787949556284,0.20674330982513767
1154353.57142825,4.0,3.5,4335,16643,1.0,0,3,3,2230,1500,1995,2014,5,0,763990.8555752678,765229.862712922,30,0.3459409594095941,0.26045421773612115
380000.0,4.0,3.0,2800,9764,2.0,0,0,3,2800,0,2002,2014,5,0,340016.7529824526,340016.7529824526,23,0.0,0.2867383512544803
200000.0,3.0,1.0,1050,5000,1.0,0,0,4,1050,0,1967,2014,5,0,379632.31317664264,411971.3608736914,58,0.0,0.20995800839832032
385000.0,3.0,1.5,1490,9630,1.0,0,0,4,1490,0,1959,2014,5,0,454378.5641025539,453781.9191919091,66,0.0,0.1547087529851521
396675.0,2.0,1.0,1730,6375,2.0,0,0,4,1730,0,1945,2014,5,0,550670.5999431518,423193.6726920641,80,0.0,0.27132998745294856
452000.0,4.0,1.0,1210,3760,1.5,0,0,3,1210,0,1900,2014,5,1,550670.5999431518,573906.7152509578,125,0.0,0.32172294602499335
426000.0,4.0,2.5,2800,8494,2.0,0,0,3,2800,0,2004,2014,5,1,340016.7529824526,340016.7529824526,21,0.0,0.329605650382578
792000.0,3.0,1.5,1570,1050,2.0,0,0,3,1570,0,1915,2014,5,0,550670.5999431518,892625.4761903584,110,0.0,1.4938154138915318
315000.0,3.0,2.25,1400,19945,1.0,0,0,2,1140,260,1987,2014,5,0,301050.9595813714,357123.6652102891,38,0.185581727337616,0.07018951168154015
1154353.57142825,4.0,2.0,2850,7861,1.0,0,4,4,1450,1400,1970,2014,5,0,550670.5999431518,560064.3105027633,55,0.49105576990529637,0.36250317985245484
326000.0,5.5,3.0,1880,7200,1.0,0,0,4,1880,0,1966,2014,5,0,379632.31317664264,411971.3608736914,59,0.0,0.26107485071517844
268500.0,2.0,1.0,790,8424,1.0,0,0,4,790,0,1953,2014,5,1,408755.836753126,374433.23297491396,72,0.0,0.09376854599406528
440000.0,2.0,1.75,1300,4000,2.0,0,0,3,1300,0,1948,2014,5,1,550670.5999431518,815784.0486110104,77,0.0,0.32491877030742317
300000.0,3.0,1.0,2120,7735,1.0,0,0,4,1060,1060,1967,2014,5,0,379632.31317664264,498594.5167383727,58,0.49976426214049974,0.27404343329886244
525000.0,3.0,1.5,1540,4773,2.0,0,0,3,1540,0,1941,2014,5,1,550670.5999431518,423193.6726920641,84,0.0,0.3225806451612903
978000.0,4.0,2.75,2620,13777,1.5,0,2,4,1720,900,1926,2014,5,1,550670.5999431518,569973.5374999719,99,0.3433803891644411,0.19015822325446363
1125000.0,5.5,3.0,2880,3192,2.0,0,0,4,2180,700,1919,2014,5,1,550670.5999431518,573906.7152509578,106,0.24297119055883373,0.9019730660820545
700000.0,4.0,1.0,1680,4021,1.5,0,0,3,1680,0,1921,2014,5,1,550670.5999431518,573906.7152509578,104,0.0,0.41770263550472403
315000.0,2.0,1.0,790,6969,1.0,0,0,3,790,0,1955,2014,5,1,657582.2180638936,632879.4759810333,70,0.0,0.1133428981348637
309000.0,3.0,1.0,1092,7500,1.5,0,0,3,1092,0,1918,2014,5,0,550670.5999431518,297214.6464646515,107,0.0,0.14558058925476602
219950.0,3.0,1.5,1650,9936,1.0,0,0,3,1090,560,1967,2014,5,1,295885.3806239655,299425.625,58,0.3391883706844337,0.16604609036932677
289000.0,3.0,2.5,2090,4700,2.0,0,0,3,2090,0,2002,2014,5,0,278389.5408163155,316110.7186588903,23,0.0,0.444586258242927
210000.0,4.0,1.75,2180,19945,1.0,0,0,3,1180,1000,1950,2014,5,1,254051.0,307774.4234693929,75,0.4585052728106373,0.10929509676125539
260000.0,4.0,2.5,1990,6671,2.0,0,0,3,1990,0,1989,2014,5,0,295885.3806239655,293485.0450588709,36,0.0,0.29826139088729015
699000.0,4.0,2.5,2650,7945,2.0,0,0,3,2650,0,2006,2014,5,0,550670.5999431518,441490.3814935028,19,0.0,0.33350113264535614
1154353.57142825,4.0,3.5,4335,16953,1.0,0,0,3,2550,1500,1962,2014,5,1,1066503.2467529548,1066503.2467529548,63,0.3459409594095941,0.2556918721245724
299950.0,3.0,1.0,910,8000,1.0,0,0,4,740,170,1950,2014,5,1,408755.836753126,635529.311355274,75,0.18660812294182216,0.1137357830271216
749950.0,3.0,2.5,2770,10773,2.0,0,2,3,2770,0,1992,2014,5,0,763990.8555752678,584191.994047599,33,0.0,0.2571004269537776
1100000.0,3.0,2.0,2390,6888,2.0,0,1,5,2390,0,1939,2014,5,0,550670.5999431518,594328.8892580175,86,0.0,0.34692988822760923
555000.0,3.0,2.5,3050,19945,1.0,0,0,4,3050,0,1987,2014,5,0,379632.31317664264,327850.0,38,0.0,0.1529128647347839
384000.0,3.0,2.5,1700,4000,2.0,0,0,3,1700,0,2003,2014,5,0,551850.3768115942,551850.3768115942,22,0.0,0.424893776555861
499950.0,5.0,3.5,3200,19945,2.0,0,0,3,3200,0,1989,2014,5,0,379632.31317664264,498594.5167383727,36,0.0,0.16043316955780607
430000.0,3.0,1.75,1200,4500,1.0,0,0,5,1200,0,1906,2014,5,0,550670.5999431518,344296.9772727273,119,0.0,0.26660742057320597
350000.0,4.0,2.25,2220,6953,2.0,0,0,4,2220,0,1999,2014,5,0,340016.7529824526,340016.7529824526,26,0.0,0.31924072476272647
620000.0,3.0,2.5,2480,9041,2.0,0,0,3,2480,0,2004,2014,5,1,657582.2180638936,690480.5304854643,21,0.0,0.27427560274275603
765000.0,4.0,2.25,2560,12100,1.0,0,0,4,1760,800,1976,2014,5,1,657582.2180638936,632879.4759810333,49,0.31237797735259665,0.21155276423436079
250000.0,4.0,1.5,2500,6300,1.0,0,0,4,1500,1000,1961,2014,5,1,303643.78169211006,261342.47619047618,64,0.39984006397441024,0.39676241866370415
376000.0,2.0,1.0,1150,4000,1.0,0,0,3,1150,0,1947,2014,5,1,550670.5999431518,735275.448471862,78,0.0,0.28742814296425895
475000.0,4.0,1.75,1650,7775,1.0,0,0,4,1150,500,1950,2014,5,1,550670.5999431518,374433.23297491396,75,0.30284675953967294,0.21219135802469136
120750.0,3.0,1.75,1140,9628,1.0,0,0,4,1140,0,1969,2014,5,0,295885.3806239655,293485.0450588709,56,0.0,0.1183923564233046
1154353.57142825,3.0,1.75,3400,8965,1.0,0,2,5,1820,1500,1957,2014,5,0,550670.5999431518,815784.0486110104,68,0.4410467509556013,0.3792103502119117
330000.0,3.0,1.0,1180,19945,1.0,0,0,4,1180,0,1959,2014,5,0,587133.2983444234,570743.1849624026,66,0.0,0.05915973127444099
619500.0,3.0,2.5,1700,4105,2.0,0,0,3,1700,0,1992,2014,5,0,550670.5999431518,576268.7308802311,33,0.0,0.41402825133950316
345000.0,3.0,1.5,1240,11200,1.0,0,0,4,1240,0,1954,2014,5,1,763990.8555752678,765229.862712922,71,0.0,0.1107044013927328
598000.0,5.0,2.25,2890,12478,2.0,0,0,3,2890,0,1977,2014,5,1,688928.9179842412,637895.2114325266,48,0.0,0.23158906963699014
335000.0,3.0,1.0,1060,10050,1.0,0,0,4,1060,0,1967,2014,5,0,454378.5641025539,453781.9191919091,58,0.0,0.10546214307034125
372500.0,4.0,1.75,1590,10523,2.0,0,0,4,1590,0,1922,2014,5,0,408755.836753126,374433.23297491396,103,0.0,0.15108323831242873
300000.0,5.5,3.625,2860,5682,2.0,0,0,3,2860,0,1978,2014,5,0,301050.9595813714,229934.37142857144,47,0.0,0.5032553228928383
194000.0,1.5,1.0,820,1060,1.0,0,0,3,760,60,2007,2014,5,0,550670.5999431518,423193.6726920641,18,0.0730816077953715,0.7728557964184731
507500.0,3.0,2.0,2020,8118,1.0,0,0,3,1020,1000,1963,2014,5,1,763990.8555752678,584191.994047599,62,0.49480455220188024,0.2487991131912797
325000.0,4.0,2.25,1870,9680,1.0,0,0,4,1170,700,1959,2014,5,0,618708.9356819505,482476.0783660833,66,0.3741314804917157,0.1931618634438591
329900.0,3.0,2.5,2170,4905,2.0,0,0,3,2170,0,2004,2014,5,1,340016.7529824526,340016.7529824526,21,0.0,0.44231553200163065
329000.0,4.0,2.5,1600,6765,1.0,0,0,3,830,770,1947,2014,5,1,550670.5999431518,297214.6464646515,78,0.48094940662086194,0.2364765001477978
494000.0,4.0,1.75,2090,4300,1.5,0,0,4,1250,840,1925,2014,5,1,550670.5999431518,531576.523596933,100,0.4017216642754663,0.4859335038363171
206000.0,4.0,2.0,1700,6025,1.0,0,0,3,1700,0,1978,2014,5,0,301050.9595813714,229934.37142857144,47,0.0,0.28211085297046135
423000.0,4.0,1.75,1940,6909,1.0,0,0,4,970,970,1941,2014,5,1,550670.5999431518,374433.23297491396,84,0.49974240082431737,0.28075253256150506
259000.0,3.0,1.0,1320,8625,1.0,0,0,4,1320,0,1957,2014,5,1,379632.31317664264,411971.3608736914,68,0.0,0.15302573614653373
879950.0,4.0,2.25,3500,13875,1.0,0,4,4,1830,1500,1938,2014,5,0,550670.5999431518,367337.59748428303,87,0.4284490145672665,0.2522340732199481
345600.0,5.0,3.5,2800,5120,2.5,0,0,3,2800,0,1903,2014,5,1,550670.5999431518,576268.7308802311,122,0.0,0.5467682093341144
395000.0,3.0,1.5,1080,2940,1.5,0,0,4,1080,0,1920,2014,5,0,550670.5999431518,594328.8892580175,105,0.0,0.3672220333219993
625000.0,4.0,2.5,3550,8048,2.0,0,0,3,3550,0,2007,2014,5,0,551850.3768115942,551850.3768115942,18,0.0,0.4410485774630389
439000.0,3.0,2.0,2010,19945,2.0,0,0,3,1510,500,2003,2014,5,0,403994.12698411907,403994.12698411907,22,0.2486325211337643,0.10077208462849695
380000.0,3.0,1.75,1690,1468,2.0,0,0,3,1380,310,2008,2014,5,0,550670.5999431518,344296.9772727273,17,0.18332347723240686,1.1504424778761062
440000.0,3.0,1.5,1270,1443,3.0,0,0,3,1270,0,2007,2014,5,0,550670.5999431518,594328.8892580175,18,0.0,0.8795013850415513
415000.0,3.0,2.25,1970,2377,2.0,0,0,3,1680,290,2008,2014,5,0,550670.5999431518,344296.9772727273,17,0.14713343480466767,0.8284272497897393
860000.0,4.0,2.75,3160,8097,2.0,0,0,3,3160,0,2014,2014,5,0,618708.9356819505,768072.3507222752,11,0.0,0.39021980735984196
500000.0,3.0,2.5,1210,1200,3.0,0,0,3,1210,0,2008,2014,5,0,550670.5999431518,573906.7152509578,17,0.0,1.0074937552039966
953007.0,4.0,3.5,3120,5086,2.0,0,0,3,2480,640,2008,2014,5,0,550670.5999431518,594328.8892580175,17,0.2050624799743672,0.6133280912128957
515000.0,4.0,2.5,2670,8765,2.0,0,0,3,2670,0,2006,2014,5,0,379632.31317664264,498594.5167383727,19,0.0,0.30458590006844627
772000.0,3.0,2.25,1640,1204,3.0,0,0,3,1640,0,2014,2014,5,0,550670.5999431518,854000.4658384022,11,0.0,1.3609958506224067
329995.0,4.0,2.5,2303,3680,2.0,0,0,3,2303,0,2013,2014,5,1,301050.9595813714,261639.87445887877,12,0.0,0.6256452051073078
409316.0,3.0,2.5,1800,3168,2.0,0,0,3,1800,0,2014,2014,5,0,551850.3768115942,551850.3768115942,11,0.0,0.5680025244556642
490000.0,5.0,3.5,4335,2975,3.0,0,2,3,3280,1180,2013,2014,5,1,550670.5999431518,791418.0029153929,12,0.272140221402214,1.4566532258064515
305000.0,2.0,2.5,1590,2656,2.0,0,0,3,1220,370,2009,2014,5,0,550670.5999431518,297214.6464646515,16,0.23255813953488372,0.5984192698532179
785000.0,4.0,3.5,3070,4684,2.0,0,0,3,2190,880,2009,2014,5,0,587133.2983444234,570743.1849624026,16,0.2865516118528167,0.655282817502668
240000.0,2.0,1.75,1330,7200,1.0,0,0,3,1330,0,1993,2014,5,0,254051.0,273899.0,32,0.0,0.18469656992084432
325000.0,3.0,1.0,990,6750,1.0,0,0,4,990,0,1947,2014,5,1,550670.5999431518,374433.23297491396,78,0.0,0.14664494149014962
535800.0,4.0,2.5,1900,5790,2.0,0,0,3,1900,0,1994,2014,5,0,587133.2983444234,604473.7604617557,31,0.0,0.32809532032464167
720000.0,3.0,2.5,2020,1159,3.0,0,3,3,2020,0,2000,2014,5,0,550670.5999431518,573906.7152509578,25,0.0,1.7413793103448276
374000.0,3.0,1.75,2000,9416,1.0,0,0,4,2000,0,1961,2014,5,1,618708.9356819505,768072.3507222752,64,0.0,0.2123818625889349
189650.0,2.0,1.75,1100,7600,1.0,0,0,3,1100,0,1980,2014,5,0,304992.54679803445,307774.4234693929,45,0.0,0.1447178002894356
420850.0,1.5,1.0,960,19945,1.0,0,0,5,960,0,1945,2014,5,0,484858.93506492046,484858.93506492046,80,0.0,0.04812995086734182
815000.0,4.0,2.75,3488,9614,2.0,0,0,3,3488,0,1998,2014,5,1,657582.2180638936,637895.2114325266,27,0.0,0.3627665106604264
1065000.0,2.0,1.75,1890,9466,2.0,0,0,3,1890,0,1987,2014,5,1,763990.8555752678,993192.223339891,38,0.0,0.1996408577162776
199000.0,4.0,2.0,2030,8120,2.0,0,0,3,2030,0,1950,2014,5,1,550670.5999431518,275142.77482268086,75,0.0,0.24996921561384067
195000.0,3.0,1.75,1380,7350,1.0,0,0,3,990,390,1981,2014,5,1,278389.5408163155,316110.7186588903,44,0.2824040550325851,0.18772956060399945
1154353.57142825,4.0,3.25,3660,5800,2.5,0,0,3,3360,300,1909,2014,5,1,550670.5999431518,854000.4658384022,116,0.08194482381862879,0.6309257024650923
288400.0,3.0,2.25,1870,3230,2.0,0,0,3,1870,0,1997,2014,5,0,379632.31317664264,411971.3608736914,28,0.0,0.5787681832250078
442000.0,4.0,2.25,2080,12007,1.0,0,0,4,1220,860,1979,2014,5,0,688928.9179842412,637895.2114325266,46,0.41326285439692456,0.173217854763491
619420.0,4.0,2.75,2450,14803,2.0,0,0,4,2450,0,1988,2014,5,0,663280.2467532273,498594.5167383727,37,0.0,0.16549581194271817
635000.0,4.0,2.25,2750,6180,1.0,0,0,4,1500,1250,1948,2014,5,0,550670.5999431518,432089.4943663956,77,0.45438022537259176,0.4449118265652807
210000.0,3.0,1.0,1240,4842,1.0,0,0,4,1240,0,1916,2014,5,0,550670.5999431518,432089.4943663956,109,0.0,0.25603964484823455
512500.0,3.0,2.5,1900,7604,2.0,0,0,3,1900,0,1990,2014,5,1,618708.9356819505,768072.3507222752,35,0.0,0.24983563445101906
567000.0,3.0,2.5,2540,6093,2.0,0,0,3,2540,0,1999,2014,5,0,618708.9356819505,482476.0783660833,26,0.0,0.4168034131933049
525000.0,3.0,2.75,2100,10362,2.0,0,0,3,1510,590,1998,2014,5,1,525000.0,525000.0,27,0.28081865778200854,0.20264402200135095
475000.0,4.0,2.0,1790,2250,1.0,0,2,4,840,950,1909,2014,5,1,550670.5999431518,573906.7152509578,116,0.5304299274148521,0.7952021323856064
250000.0,3.0,2.0,1170,7258,1.0,0,0,3,1170,0,1984,2014,5,0,301050.9595813714,261639.87445887877,41,0.0,0.16117922578867613
220000.0,3.0,1.0,1060,9126,1.0,0,2,5,1060,0,1956,2014,5,0,319007.7160493704,319007.7160493704,69,0.0,0.11613892845403748
230000.0,5.0,2.0,1930,6120,1.5,0,0,3,1930,0,1941,2014,5,1,550670.5999431518,367337.59748428303,84,0.0,0.31530795621630453
385500.0,3.0,2.0,1540,7947,1.0,0,0,3,1120,420,1961,2014,5,1,481441.8939393939,483518.203125,64,0.27255029201817,0.1937594363361852
895000.0,5.0,3.0,2876,13927,1.0,0,2,4,1970,906,1973,2014,5,0,945056.9953541098,945056.9953541098,52,0.3149113660062565,0.20649052268811027
368250.0,3.0,2.5,2150,7484,2.0,0,0,3,2150,0,1988,2014,5,1,688928.9179842412,637895.2114325266,37,0.0,0.28724114896459585
249900.0,2.0,1.0,1140,5500,1.0,0,0,3,1140,0,1947,2014,5,1,550670.5999431518,297214.6464646515,78,0.0,0.20723504817305943
350000.0,3.0,1.5,980,7790,1.0,0,0,5,980,0,1969,2014,5,0,618708.9356819505,482476.0783660833,56,0.0,0.12578616352201258
175000.0,3.0,1.75,1230,13056,1.0,0,0,4,1230,0,1962,2014,5,0,301050.9595813714,261639.87445887877,63,0.0,0.09420234357049859
270000.0,3.0,1.75,1390,10905,1.0,0,0,3,860,530,1957,2014,5,1,550670.5999431518,297214.6464646515,68,0.38102084831056793,0.12745277828718138
495000.0,3.0,3.5,2380,6250,2.0,0,3,3,1670,710,1997,2014,5,0,550670.5999431518,432089.4943663956,28,0.29819403611927764,0.3807390817469205
1154353.57142825,3.0,3.25,3690,7200,2.0,0,0,3,3690,0,2007,2014,5,0,618708.9356819505,768072.3507222752,18,0.0,0.5124288293292598
542500.0,5.0,3.25,3010,19945,1.5,0,0,5,2010,1000,1931,2014,5,0,587133.2983444234,570743.1849624026,94,0.33211557622052473,0.15090745011531134
330000.0,3.0,1.0,1250,9126,1.0,0,0,3,1250,0,1969,2014,5,1,608516.1246867083,646802.7661064363,56,0.0,0.13695628355428946
1003000.0,4.0,2.75,2290,6120,2.0,0,0,4,2170,120,1926,2014,5,1,550670.5999431518,594328.8892580175,99,0.05237887385421213,0.3741218755105375
299800.0,2.0,1.0,790,5240,1.0,0,0,4,790,0,1925,2014,5,1,550670.5999431518,432089.4943663956,100,0.0,0.1507345926349933
299900.0,3.0,2.5,2720,6014,2.0,0,0,3,2720,0,2002,2014,5,0,301050.9595813714,357123.6652102891,23,0.0,0.45220282626766417
691000.0,4.0,2.75,2550,8632,1.0,0,0,3,1700,850,1972,2014,5,1,618708.9356819505,768072.3507222752,53,0.33320266562132494,0.29537819993049924
195000.0,2.0,1.0,1080,3899,1.0,0,0,4,1080,0,1972,2014,5,0,304992.54679803445,307774.4234693929,53,0.0,0.27692307692307694
405000.0,3.0,1.75,2470,9620,1.0,0,1,4,1570,900,1962,2014,5,0,304992.54679803445,307774.4234693929,63,0.3642250101173614,0.25673006963933065
360000.0,2.0,0.75,850,7710,1.0,0,2,5,550,300,1909,2014,5,1,550670.5999431518,344296.9772727273,116,0.3525264394829612,0.11023213590973933
256750.0,3.0,2.5,1990,8991,1.0,0,0,3,1570,420,1969,2014,5,1,303643.78169211006,316110.7186588903,56,0.21094927172275238,0.22130782918149466
332500.0,3.0,2.25,1800,10500,2.0,0,0,3,1800,0,1995,2014,5,0,340016.7529824526,340016.7529824526,30,0.0,0.1714122464527188
975000.0,5.0,3.625,4335,19945,2.0,0,0,3,3965,0,1977,2014,5,1,763990.8555752678,752010.4646961897,48,0.0,0.21733680938534042
218000.0,3.0,1.0,1020,7874,1.0,0,0,3,1020,0,1956,2014,5,1,550670.5999431518,297214.6464646515,69,0.0,0.1295238095238095
429000.0,3.0,2.5,2420,19945,2.0,0,0,3,1860,560,1985,2014,5,0,587133.2983444234,570743.1849624026,40,0.23130937629078893,0.12132758447809085
589000.0,4.0,2.5,2910,5776,2.0,0,2,3,2910,0,1998,2014,5,1,551850.3768115942,551850.3768115942,27,0.0,0.5037216548381513
255000.0,3.0,1.5,1060,9039,1.0,0,0,3,1060,0,1973,2014,5,1,379632.31317664264,347928.7958479579,52,0.0,0.1172566371681416
668750.0,4.0,2.5,2340,6420,1.0,0,2,3,1590,750,1964,2014,5,1,408755.836753126,635529.311355274,61,0.3203759077317386,0.3644292166329232
344500.0,4.0,2.75,1800,5453,1.0,0,0,3,1050,750,2002,2014,5,0,379632.31317664264,327850.0,23,0.416435313714603,0.33003300330033003
452000.0,4.0,2.0,1660,6150,1.0,0,0,3,850,810,1945,2014,5,1,550670.5999431518,423193.6726920641,80,0.4876580373269115,0.2698748171029101
540000.0,3.0,1.75,1300,19945,1.0,0,0,3,1300,0,1983,2014,5,1,657582.2180638936,690480.5304854643,42,0.0,0.06517597513285872
246000.0,3.0,1.5,1780,19945,1.0,0,0,3,1780,0,1953,2014,5,0,550670.5999431518,241258.8578643523,72,0.0,0.08924095056652963
535000.0,2.0,1.0,1030,4841,1.0,0,0,3,920,110,1939,2014,5,1,550670.5999431518,573906.7152509578,86,0.1066925315227934,0.2127220156959934
970000.0,4.0,3.25,2790,5420,1.0,0,3,3,1130,1500,1963,2014,5,1,408755.836753126,635529.311355274,62,0.5374417771408098,0.5146651909241837
430000.0,3.0,1.0,1150,3000,1.0,0,0,5,1150,0,1906,2014,5,0,550670.5999431518,573906.7152509578,119,0.0,0.3832055981339553
520000.0,4.0,2.5,3290,11446,2.0,0,0,3,3290,0,1992,2014,5,0,454378.5641025539,453781.9191919091,33,0.0,0.28741154887743514
712000.0,4.0,2.5,3400,19945,2.0,0,0,3,3400,0,2001,2014,5,0,514071.4285714286,514071.4285714286,24,0.0,0.17046024265516896
450000.0,2.0,1.0,1200,4000,1.0,0,0,3,1070,130,1940,2014,5,1,550670.5999431518,423193.6726920641,85,0.10824313072439634,0.2999250187453137
220000.0,4.0,2.5,2160,8005,2.0,0,0,3,2160,0,1993,2014,5,0,225233.33333333334,225233.33333333334,32,0.0,0.2697976517611791
525000.0,3.0,1.0,1450,4000,1.0,0,1,4,950,500,1948,2014,5,0,550670.5999431518,432089.4943663956,77,0.34458993797381116,0.36240939765058733
1154353.57142825,4.0,2.5,3240,3600,2.0,0,0,3,2060,1180,2008,2014,5,0,550670.5999431518,892625.4761903584,17,0.3640851589015736,0.8997500694251597
540000.0,3.0,2.0,1470,1691,2.0,0,0,3,1000,470,2007,2014,5,0,550670.5999431518,594328.8892580175,18,0.3195105370496261,0.8687943262411347
600000.0,4.0,2.5,2360,5226,2.0,0,0,3,2360,0,2001,2014,5,0,618708.9356819505,482476.0783660833,24,0.0,0.4515018174861297
600000.0,3.0,2.25,2230,9053,2.0,0,0,4,2230,0,1987,2014,5,0,763990.8555752678,653957.5501252961,38,0.0,0.24629997791031588
625000.0,4.0,2.5,2630,19945,2.0,0,0,3,2630,0,1986,2014,5,0,608516.1246867083,577522.1768707382,39,0.0,0.13185601123032187
150000.0,3.0,1.0,1010,19945,1.0,0,0,3,1010,0,1966,2014,5,1,484858.93506492046,484858.93506492046,59,0.0,0.050636719141682544
389999.0,3.0,2.25,1445,1471,2.0,0,0,3,1300,145,2003,2014,5,0,587133.2983444234,570743.1849624026,22,0.10027662517289074,0.9816576086956522
285000.0,3.0,1.75,2380,6000,1.5,0,0,3,1320,1060,1935,2014,5,1,550670.5999431518,275142.77482268086,90,0.44519109617807645,0.39660056657223797
744000.0,4.0,2.75,2830,13059,2.0,0,0,3,2830,0,1998,2014,5,1,688928.9179842412,744673.1109835091,27,0.0,0.21669218989280245
700000.0,4.0,2.5,3010,19945,2.0,0,0,3,3010,0,1996,2014,5,0,657582.2180638936,690480.5304854643,29,0.0,0.15090745011531134
318989.0,4.0,2.25,2000,9000,1.0,0,0,4,2000,0,1978,2014,5,1,295885.3806239655,293485.0450588709,47,0.0,0.22219753360737696
556000.0,3.0,2.25,2020,3600,2.0,0,0,3,2020,0,1998,2014,5,1,618708.9356819505,768072.3507222752,27,0.0,0.5609552901971675
275000.0,3.0,2.5,2030,6326,2.0,0,0,3,2030,0,1993,2014,5,0,340016.7529824526,340016.7529824526,32,0.0,0.3208471629524261
430000.0,3.0,2.75,2550,11160,2.0,0,0,3,2550,0,1994,2014,5,0,408755.836753126,388005.31136951165,31,0.0,0.22847415106173283
300000.0,2.0,1.0,970,13700,1.0,0,0,3,970,0,1949,2014,5,1,550670.5999431518,297214.6464646515,76,0.0,0.07079775198890592
396450.0,3.0,1.75,1540,12446,1.0,0,0,5,1540,0,1967,2014,5,0,587133.2983444234,570743.1849624026,58,0.0,0.12372459227123002
225000.0,2.0,1.0,1396,19945,1.0,0,0,3,1396,0,1940,2014,5,1,657582.2180638936,690480.5304854643,85,0.0,0.0699889702195929
700000.0,4.0,3.25,2780,7875,2.0,0,0,3,2780,0,2006,2014,5,0,550670.5999431518,374433.23297491396,19,0.0,0.35297105129507367
260000.0,5.5,2.0,2220,8797,1.0,0,0,3,2220,0,1977,2014,5,1,301050.9595813714,229934.37142857144,48,0.0,0.25233007501704935
655000.0,4.0,3.5,2350,13402,2.0,0,3,3,1670,680,1994,2014,5,0,618708.9356819505,768072.3507222752,31,0.289238621863037,0.17533388047452064
1154353.57142825,3.0,2.25,2760,19945,2.0,0,0,5,2760,0,1978,2014,5,0,763990.8555752678,752010.4646961897,47,0.0,0.13837360874360774
1154353.57142825,3.0,2.5,4335,19945,2.0,0,0,3,3965,0,1992,2014,5,0,618708.9356819505,768072.3507222752,33,0.0,0.21733680938534042
413800.0,3.0,2.0,1440,4421,1.0,0,0,3,1440,0,2007,2014,5,0,657582.2180638936,690480.5304854643,18,0.0,0.3256445047489824
950000.0,5.0,3.625,4335,6000,2.0,0,2,3,3570,1500,2006,2014,5,0,587133.2983444234,570743.1849624026,19,0.3459409594095941,0.7223796033994334
334990.0,4.0,2.5,2220,4228,2.0,0,0,3,2220,0,2014,2014,5,0,550670.5999431518,367337.59748428303,11,0.0,0.5249467959328447
1154353.57142825,5.0,3.625,4335,8401,2.0,0,2,3,3745,1500,2005,2014,5,0,618708.9356819505,768072.3507222752,20,0.3459409594095941,0.5159485836705546
1030000.0,3.0,3.625,3880,13095,2.0,0,3,3,3700,180,2009,2014,5,0,618708.9356819505,482476.0783660833,16,0.04637979902087091,0.2962736713500305
1130000.0,4.0,3.25,3810,8519,1.0,0,1,3,2680,1130,2007,2014,5,0,618708.9356819505,768072.3507222752,18,0.296510102335345,0.4471830985915493
556000.0,3.0,3.0,1960,1168,2.0,0,0,3,1600,360,2007,2014,5,0,587133.2983444234,604473.7604617557,18,0.18357980622131564,1.6766467065868262
360000.0,3.0,2.5,1530,1131,3.0,0,0,3,1530,0,2009,2014,5,0,550670.5999431518,573906.7152509578,16,0.0,1.3515901060070672
480000.0,4.0,2.25,3250,19945,2.0,0,0,4,3250,0,1983,2014,5,0,303643.78169211006,316110.7186588903,42,0.0,0.1629399378321468
324000.0,3.0,2.5,1750,7208,2.0,0,0,3,1750,0,1994,2014,5,0,379632.31317664264,327850.0,31,0.0,0.24275211541129144
1050000.0,4.0,3.25,3440,19945,2.0,0,0,3,3440,0,1983,2014,5,1,618708.9356819505,768072.3507222752,42,0.0,0.17246565727464153
275000.0,1.5,0.75,1170,14149,1.0,0,0,5,880,290,1962,2014,5,0,319007.7160493704,319007.7160493704,63,0.24765157984628522,0.08268551236749117
180000.0,3.0,1.0,870,5330,1.0,0,0,3,870,0,1969,2014,5,1,278389.5408163155,316110.7186588903,56,0.0,0.16319639842431063
749000.0,4.0,2.5,2930,18199,2.0,0,0,3,2930,0,1998,2014,5,1,688928.9179842412,744673.1109835091,27,0.0,0.160989010989011
1154353.57142825,3.0,2.5,3160,12824,1.0,0,2,4,1820,1340,1966,2014,5,0,763990.8555752678,993192.223339891,59,0.42391648212590954,0.24639376218323586
373500.0,2.0,1.0,800,3330,1.0,0,0,3,800,0,1918,2014,5,0,550670.5999431518,549917.4753694526,107,0.0,0.24016811768237767
