Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,WeekOfYear,Fuel_CPI_Ratio,Unemp_Temp_Interaction,Holiday_Week_Interaction
12,,956211.2,0,81.06,3.043,126.114,11.218499999999999,,,,0.024128962493228646,909.3716099999999,0
12,,958007.69,0,87.27,3.084,126.1266,11.218499999999999,,,,0.02445162222361007,979.0384949999999,0
12,2010-02-07,951957.31,0,91.98,3.105,126.1392,11.218499999999999,2010.0,2.0,5,0.024615662501302826,1031.87763,0
12,2010-09-07,943506.28,0,90.37,3.1,126.1518,11.218499999999999,2010.0,9.0,36,0.02457356910822066,1013.815845,0
12,,916402.76,0,97.18,3.094,126.1498065,11.218499999999999,,,,0.024526394937225728,1090.21383,0
12,,912403.67,0,99.22,3.112,126.1283548,11.218499999999999,,,,0.02467327810833161,1113.0995699999999,0
12,,913548.25,0,96.31,3.017,126.1069032,11.218499999999999,,,,0.023924146097625002,1080.4537349999998,0
12,2010-06-08,967576.95,0,92.95,3.123,126.0854516,11.218499999999999,2010.0,6.0,23,0.024768916124745705,1042.7595749999998,0
12,,928264.4,0,87.01,3.159,126.064,11.218499999999999,,,,0.025058700143905478,976.121685,0
12,,948447.34,0,92.81,3.041,126.0766452,11.218499999999999,,,,0.024120248211361446,1041.188985,0
12,,1004516.46,0,93.19,3.129,126.0892903,11.218499999999999,,,,0.02481574737822323,1045.4520149999998,0
12,2010-03-09,1075758.55,0,83.12,3.087,126.1019355,11.218499999999999,2010.0,3.0,10,0.024480195036497322,932.48172,0
12,2010-10-09,903119.03,0,83.63,3.044,126.1145806,11.218499999999999,2010.0,10.0,40,0.024136780706728367,938.2031549999998,0
12,,852882.61,0,82.45,3.028,126.1454667,11.218499999999999,,,,0.02400403324201239,924.9653249999999,0
12,,851919.34,0,81.77,2.939,126.1900333,11.218499999999999,,,,0.023290270236498385,917.3367449999998,0
12,2010-01-10,850936.26,0,85.2,3.001,126.2346,11.218499999999999,2010.0,1.0,1,0.02377319670064153,955.8162,0
12,2010-08-10,918335.68,0,71.82,3.013,126.2791667,11.218499999999999,2010.0,8.0,32,0.02385983416645531,805.7126699999999,0
12,,862419.84,0,75.0,2.976,126.3266774,11.218499999999999,,,,0.023557969208822326,841.3874999999999,0
12,,857883.46,0,68.85,3.014,126.3815484,11.218499999999999,,,,0.02384841786090652,772.3937249999999,0
12,,955294.7,0,61.09,3.016,126.4364194,11.218499999999999,,,,0.02385388632846806,685.338165,0
12,2010-05-11,929690.71,0,65.49,3.129,126.4912903,11.218499999999999,2010.0,5.0,19,0.024736880838530897,734.6995649999999,0
12,2010-12-11,942475.24,0,57.79,3.13,126.5461613,11.218499999999999,2010.0,12.0,49,0.024734057067489594,648.317115,0
12,,894493.7,0,58.18,3.161,126.6072,11.218499999999999,,,,0.02496698430289127,652.69233,0
12,,1601377.41,0,47.66,3.162,126.6692667,11.218499999999999,,,,0.02496264529995384,534.6737099999999,0
12,2010-03-12,1069533.17,0,43.33,3.041,126.7313333,11.218499999999999,2010.0,3.0,10,0.023995644145916643,486.09760499999993,0
12,2010-10-12,1121934.15,0,50.01,3.203,126.7934,11.218499999999999,2010.0,10.0,41,0.025261567043224905,561.0371849999999,0
12,,1295605.35,0,52.77,3.236,126.8794839,11.218499999999999,,,,0.02550451716091417,592.000245,0
12,,1768249.89,0,52.02,3.236,126.9835806,11.218499999999999,,,,0.025483609449554228,583.58637,0
12,,891736.91,0,45.64,3.148,127.0876774,11.218499999999999,,,,0.024770300627350198,512.01234,0
12,2011-07-01,910110.24,0,37.64,3.287,127.1917742,11.218499999999999,2011.0,7.0,26,0.025842865978019623,422.26433999999995,0
12,,812011.8,0,43.15,3.312,127.3009355,11.218499999999999,,,,0.02601709061268375,484.0782749999999,0
12,,802105.5,0,53.53,3.223,127.4404839,11.218499999999999,,,,0.025290236478062864,600.526305,0
12,,873119.06,0,50.74,3.342,127.5800323,11.218499999999999,,,,0.026195321584071105,569.22669,0
12,2011-04-02,1046068.17,0,45.14,3.348,127.7195806,11.218499999999999,2011.0,4.0,13,0.026213678106818978,506.40308999999996,0
12,2011-11-02,1086421.57,0,51.3,3.381,127.859129,11.218499999999999,2011.0,11.0,44,0.026443164441991743,575.5090499999999,0
12,,1128485.1,0,53.35,3.43,127.99525,11.218499999999999,,,,0.02679786924282058,598.5069749999999,0
12,,1046203.72,0,48.45,3.53,128.13,11.218499999999999,,,,0.027550144169592256,543.5363249999999,0
12,2011-04-03,1085248.21,0,51.72,3.674,128.26475,11.218499999999999,2011.0,4.0,13,0.028643878940676385,580.2208199999999,0
12,2011-11-03,997672.62,0,57.75,3.818,128.3995,11.218499999999999,2011.0,11.0,44,0.02973531805236533,647.8683749999999,0
12,,1009502.01,0,64.21,3.692,128.5121935,11.218499999999999,,,,0.02872879118098011,720.3398849999999,0
12,,954107.32,0,54.4,3.909,128.6160645,11.218499999999999,,,,0.030392781685581884,610.2864,0
12,2011-01-04,1005463.49,0,63.63,3.772,128.7199355,11.218499999999999,2011.0,1.0,1,0.029303929931631067,713.8331549999999,0
12,2011-08-04,998362.05,0,64.47,4.003,128.8238065,11.218499999999999,2011.0,8.0,31,0.031073448904233022,723.2566949999999,0
12,,990951.77,0,57.63,3.868,128.9107333,11.218499999999999,,,,0.030005259228439597,646.522155,0
12,,1016019.47,0,72.12,4.134,128.9553,11.218499999999999,,,,0.0320576197173934,809.07822,0
12,,994966.1,0,68.27,4.151,128.9998667,11.218499999999999,,,,0.0321783275751375,765.8869949999998,0
12,2011-06-05,1021154.48,0,68.4,4.193,129.0444333,11.218499999999999,2011.0,6.0,22,0.03249268380108664,767.3453999999999,0
12,,977033.5,0,70.93,4.202,129.089,11.218499999999999,,,,0.03255118536396451,795.728205,0
12,,924134.99,0,66.59,4.169,129.0756774,11.218499999999999,,,,0.03229888118101109,747.039915,0
12,,964332.51,0,76.67,4.087,129.0623548,11.218499999999999,,,,0.03166686346817791,860.122395,0
12,2011-03-06,970328.68,0,71.81,4.031,129.0490323,11.218499999999999,2011.0,3.0,9,0.03123618904319216,805.6004849999999,0
12,2011-10-06,996937.95,0,78.72,3.981,129.0357097,11.218499999999999,2011.0,10.0,40,0.030851924466519017,883.1203199999999,0
12,,986504.93,0,86.84,3.935,129.0432,11.218499999999999,,,,0.0304936639009753,974.2145399999999,0
12,,997282.75,0,88.95,3.898,129.0663,11.218499999999999,,,,0.030201531846798645,997.8855749999999,0
12,2011-01-07,961993.34,0,89.85,3.842,129.0894,11.218499999999999,2011.0,1.0,1,0.02976231952613987,1007.9822249999999,0
12,2011-08-07,943717.38,0,89.9,3.705,129.1125,11.218499999999999,2011.0,8.0,31,0.028695904511988345,1008.54315,0
12,,936001.98,0,88.1,3.692,129.1338387,11.218499999999999,,,,0.028590491915807256,988.3498499999998,0
12,,922231.92,0,91.17,3.794,129.1507742,11.218499999999999,,,,0.029376517439594897,1022.7906449999999,0
12,,890547.07,0,93.29,3.805,129.1677097,11.218499999999999,,,,0.0294578264132694,1046.573865,0
12,2011-05-08,988712.52,0,90.61,3.803,129.1846452,11.218499999999999,2011.0,5.0,18,0.029438482914697955,1016.5082849999999,0
12,2011-12-08,955913.68,0,91.04,3.701,129.2015806,11.218499999999999,2011.0,12.0,49,0.028645160176584094,1021.33224,0
12,,966817.24,0,91.74,3.743,129.2405806,11.218499999999999,,,,0.028961491457726467,1029.18519,0
12,,1017593.47,0,94.61,3.74,129.2832581,11.218499999999999,,,,0.028928726163277855,1061.382285,0
12,2011-02-09,1052051.45,0,93.66,3.798,129.3259355,11.218499999999999,2011.0,2.0,6,0.02936765897689826,1050.72471,0
12,2011-09-09,922850.57,0,88.0,3.913,129.3686129,11.218499999999999,2011.0,9.0,36,0.030246903650252375,987.2279999999998,0
12,,889290.23,0,76.36,3.918,129.4306,11.218499999999999,,,,0.030271048498028686,856.6446599999999,0
12,,871692.74,0,82.95,3.789,129.5183333,11.218499999999999,,,,0.02925454547016978,930.574575,0
12,,866401.45,0,83.26,3.877,129.6060667,11.218499999999999,,,,0.02991372293598257,934.0523099999999,0
12,2011-07-10,951244.66,0,70.44,3.827,129.6938,11.218499999999999,2011.0,7.0,27,0.0295079639157156,790.2311399999999,0
12,,927600.01,0,67.31,3.805,129.7706452,11.218499999999999,,,,0.029320960567120923,755.1172349999999,0
12,,938604.58,0,73.05,3.842,129.7821613,11.218499999999999,,,,0.029603451906734024,819.5114249999999,0
12,,990926.38,0,67.41,3.727,129.7936774,11.218499999999999,,,,0.028714803724986346,756.2390849999999,0
12,2011-04-11,1051944.79,0,59.77,3.828,129.8051935,11.218499999999999,2011.0,4.0,15,0.02949034524192327,670.5297449999999,0
12,2011-11-11,1095091.53,0,48.76,3.824,129.8167097,11.218499999999999,2011.0,11.0,45,0.029456916443038487,547.01406,0
12,,970641.34,0,54.2,3.813,129.8268333,11.218499999999999,,,,0.029369891213622545,608.0427,0
12,,1591920.42,0,53.25,3.622,129.8364,11.218499999999999,,,,0.027896645101861687,597.3851249999999,0
12,2011-02-12,1071383.1,0,52.5,3.701,129.8459667,11.218499999999999,2011.0,2.0,6,0.028503002946929406,588.9712499999999,0
12,2011-09-12,1189646.45,0,42.17,3.644,129.8555333,11.218499999999999,2011.0,9.0,37,0.02806195376764932,473.084145,0
12,,1293404.18,0,43.29,3.6,129.8980645,11.218499999999999,,,,0.02771403858974328,485.64886499999994,0
12,,1617612.03,0,45.4,3.541,129.9845484,11.218499999999999,,,,0.027241699235370818,509.3198999999999,0
12,,1111638.07,0,44.64,3.428,130.0710323,11.218499999999999,,,,0.026354830226446732,500.79383999999993,0
12,2012-06-01,945823.65,0,50.43,3.599,130.1575161,11.218499999999999,2012.0,6.0,22,0.02765111136251077,565.7489549999999,0
12,,865467.86,0,48.07,3.657,130.244,11.218499999999999,,,,0.02807806863979862,539.273295,0
12,,855922.64,0,46.2,3.66,130.2792258,11.218499999999999,,,,0.028093504159482776,518.2946999999999,0
12,,888203.69,0,50.43,3.675,130.3144516,11.218499999999999,,,,0.028201016285433866,565.7489549999999,0
12,2012-03-02,1058767.95,0,50.58,3.702,130.3496774,11.218499999999999,2012.0,3.0,9,0.028400530369087587,567.4317299999999,0
12,2012-10-02,1199330.85,0,52.27,3.722,130.3849032,11.218499999999999,2012.0,10.0,40,0.028546249451475995,586.390995,0
12,,1240048.85,0,51.8,3.781,130.4546207,11.218499999999999,,,,0.028983258321770906,581.1182999999999,0
12,,1112034.72,0,53.13,3.95,130.5502069,11.218499999999999,,,,0.03025655848074678,596.038905,0
12,2012-02-03,1147636.96,0,52.27,4.178,130.6457931,11.218499999999999,2012.0,2.0,5,0.03197959818593196,586.390995,0
12,2012-09-03,1113208.57,0,54.54,4.25,130.7413793,11.218499999999999,2012.0,9.0,36,0.03250692313518431,611.8569899999999,0
12,,1088498.52,0,64.44,4.273,130.8261935,11.218499999999999,,,,0.03266165477281387,722.92014,0
12,,1045419.87,0,56.26,4.038,130.8966452,11.218499999999999,,,,0.030848765932705774,631.1528099999999,0
12,,1025382.22,0,64.36,4.294,130.9670968,11.218499999999999,,,,0.032786860762215035,722.02266,0
12,2012-06-04,1128765.71,0,64.05,4.121,131.0375484,11.218499999999999,2012.0,6.0,23,0.03144900083120755,718.5449249999999,0
12,,1083811.19,0,64.28,4.254,131.108,11.218499999999999,,,,0.032446532382108394,721.1251799999999,0
12,,1006486.96,0,66.73,4.222,131.1173333,11.218499999999999,,,,0.032200166534349685,748.610505,0
12,,1004252.38,0,77.99,4.193,131.1266667,11.218499999999999,,,,0.03197671437508817,874.9308149999998,0
12,2012-04-05,1073433.69,0,76.03,4.171,131.136,11.218499999999999,2012.0,4.0,14,0.031806673744763654,852.942555,0
12,2012-11-05,1041995.22,0,77.27,4.186,131.1453333,11.218499999999999,2012.0,11.0,45,0.03191878706431419,866.8534949999998,0
12,,1020486.05,0,84.51,4.11,131.0983226,11.218499999999999,,,,0.0313505153013261,948.075435,0
12,,991514.21,0,83.84,4.293,131.0287742,11.218499999999999,,,,0.03276379553611214,940.55904,0
12,2012-01-06,981345.2,0,78.11,4.277,130.9592258,11.218499999999999,2012.0,1.0,1,0.03265901994467182,876.277035,0
12,2012-08-06,1086231.47,0,84.83,4.103,130.8896774,11.218499999999999,2012.0,8.0,32,0.03134700955915864,951.6653549999999,0
12,,1019555.51,0,85.94,4.144,130.8295333,11.218499999999999,,,,0.03167480509788836,964.1178899999999,0
12,,981386.25,0,91.61,4.014,130.7929,11.218499999999999,,,,0.030689739040194546,1027.7267849999998,0
12,,943124.74,0,90.47,3.875,130.7562667,11.218499999999999,,,,0.02963529066836465,1014.9376949999998,0
12,2012-06-07,1014898.78,0,89.13,3.765,130.7196333,10.926,2012.0,6.0,23,0.02880210016009814,973.83438,0
12,,960312.75,0,95.61,3.723,130.683,10.926,,,,0.028488785622546274,1044.6348600000001,0
12,,941550.34,0,85.53,3.726,130.7012903,10.926,,,,0.028507752011781386,934.5007800000001,0
12,,916967.92,0,93.47,3.769,130.7195806,10.926,,,,0.02883271162489706,1021.25322,0
12,2012-03-08,958667.23,0,88.16,3.76,130.737871,10.926,2012.0,3.0,10,0.028759837853258002,963.2361599999999,0
12,2012-10-08,984689.9,0,95.91,3.811,130.7561613,10.926,2012.0,10.0,41,0.029145853877664624,1047.91266,0
12,,1005003.12,0,94.87,4.002,130.7909677,10.926,,,,0.030598442994787603,1036.54962,0
12,,1048101.39,0,85.32,4.055,130.8381613,10.926,,,,0.03099248666228018,932.2063199999999,0
12,,1061943.49,0,89.78,4.093,130.8853548,10.926,,,,0.03127164207930434,980.93628,0
12,2012-07-09,955146.04,0,88.52,4.124,130.9325484,10.926,2012.0,7.0,28,0.03149713359205392,967.1695199999999,0
12,,885892.37,0,83.64,4.133,130.9776667,10.926,,,,0.0315549976769055,913.85064,0
12,,922735.37,0,82.97,4.125,131.0103333,10.926,,,,0.031486065752295386,906.53022,0
12,,880415.67,0,81.22,3.966,131.043,10.926,,,,0.030264874657441643,887.40972,0
12,2012-05-10,979825.92,0,81.61,3.966,131.0756667,10.199,2012.0,5.0,19,0.030257332040277682,832.34039,0
12,2012-12-10,934917.47,0,71.74,4.468,131.1083333,10.199,2012.0,12.0,50,0.03407868785653545,731.67626,0
12,,960945.43,0,68.66,4.449,131.1499677,10.199,,,,0.03392299703995278,700.26334,0
12,,974697.6,0,65.95,4.301,131.1930968,10.199,,,,0.03278373688954847,672.62405,0
13,2010-05-02,1967220.53,0,31.53,2.666,126.4420645,8.316,2010.0,5.0,17,0.021084755215423145,262.20348,0
13,2010-12-02,2030933.46,0,33.16,2.671,126.4962581,8.316,2010.0,12.0,48,0.021115248933080897,275.75856,0
13,,1970274.64,0,35.7,2.654,126.5262857,8.316,,,,0.02097587836662561,296.88120000000004,0
13,,1817850.32,0,29.98,2.667,126.5522857,8.316,,,,0.021074293239143817,249.31368000000003,0
13,2010-05-03,1939980.43,0,40.65,2.681,126.5782857,8.316,2010.0,5.0,18,0.021180567930692337,338.04540000000003,0
13,2010-12-03,1840686.94,0,37.62,2.733,126.6042857,8.316,2010.0,12.0,48,0.021586946787007965,312.84792,0
13,,1879794.89,0,42.49,2.782,126.6066452,8.316,,,,0.021973569978350788,353.34684000000004,0
13,,1882095.98,0,41.48,2.819,126.6050645,8.316,,,,0.02226609171494801,344.94768,0
13,2010-02-04,2142482.14,0,42.15,2.842,126.6034839,8.107,2010.0,2.0,5,0.022448039264043988,341.71004999999997,0
13,2010-09-04,1898321.33,0,38.97,2.877,126.6019032,8.107,2010.0,9.0,35,0.022724776678358996,315.92978999999997,0
13,,1819660.44,0,50.39,2.915,126.5621,8.107,,,,0.023032171376484972,408.51172999999994,0
13,,1909330.77,0,55.66,2.936,126.4713333,8.107,,,,0.02321474677443962,451.2356199999999,0
13,,1785823.37,0,48.33,2.941,126.3805667,8.107,,,,0.023270982663895722,391.81130999999993,0
13,2010-07-05,2005478.46,0,44.42,2.948,126.2898,8.107,2010.0,7.0,27,0.023343135998765252,360.11294,0
13,,1890273.44,0,50.15,2.962,126.2085484,8.107,,,,0.02346909154792964,406.56604999999996,0
13,,1853657.6,0,57.71,2.95,126.1843871,8.107,,,,0.023378486391376338,467.85497,0
13,,1877358.86,0,53.11,2.908,126.1602258,8.107,,,,0.023050053679833746,430.56276999999994,0
13,2010-04-06,2022705.22,0,59.85,2.871,126.1360645,8.107,2010.0,4.0,14,0.022761134879381504,485.20394999999996,0
13,2010-11-06,2037880.96,0,65.24,2.841,126.1119032,8.107,2010.0,11.0,44,0.02252761163208255,528.90068,0
13,,2003435.31,0,58.41,2.819,126.114,8.107,,,,0.022352791741180267,473.52986999999996,0
13,,1970340.25,0,71.83,2.82,126.1266,8.107,,,,0.02235848724726991,582.3258099999999,0
13,2010-02-07,2018314.71,0,78.82,2.814,126.1392,7.951,2010.0,2.0,5,0.022308687368330485,626.6978199999999,0
13,2010-09-07,1870843.9,0,71.33,2.802,126.1518,7.951,2010.0,9.0,36,0.02221133569072074,567.14483,0
13,,1932231.05,0,77.79,2.791,126.1498065,7.951,,,,0.02212448877498287,618.50829,0
13,,1907351.2,0,82.27,2.797,126.1283548,7.951,,,,0.022175822258677223,654.1287699999999,0
13,,1817887.23,0,78.94,2.797,126.1069032,7.951,,,,0.022179594509465408,627.65194,0
13,2010-06-08,1969121.45,0,81.24,2.802,126.0854516,7.951,2010.0,6.0,23,0.02222302368925311,645.9392399999999,0
13,,1877592.55,0,74.93,2.837,126.064,7.951,,,,0.02250444200957893,595.7684300000001,0
13,,1997397.63,0,76.34,2.85,126.0766452,7.951,,,,0.022605296745274624,606.97934,0
13,,1908278.27,0,75.31,2.854,126.0892903,7.951,,,,0.022634753281383542,598.78981,0
13,2010-03-09,1911852.58,0,65.71,2.868,126.1019355,7.951,2010.0,3.0,10,0.02274350481524921,522.46021,0
13,2010-10-09,1772143.94,0,65.74,2.87,126.1145806,7.951,2010.0,10.0,40,0.02275708299221761,522.6987399999999,0
13,,1790279.74,0,66.84,2.875,126.1454667,7.951,,,,0.022791147810695384,531.44484,0
13,,1705655.09,0,68.22,2.872,126.1900333,7.951,,,,0.022759324981021897,542.4172199999999,0
13,2010-01-10,1765584.48,0,68.74,2.853,126.2346,7.795,2010.0,1.0,1,0.02260077647015338,535.8282999999999,0
13,2010-08-10,1871924.07,0,63.03,2.841,126.2791667,7.795,2010.0,8.0,32,0.022497772607666625,491.31885,0
13,,1851431.06,0,54.12,2.845,126.3266774,7.795,,,,0.022520975268514622,421.86539999999997,0
13,,1796949.59,0,56.89,2.849,126.3815484,7.795,,,,0.02254284754005398,443.45755,0
13,,1887895.07,0,45.12,2.841,126.4364194,7.795,,,,0.022469791465244617,351.7104,0
13,2010-05-11,1854967.66,0,49.96,2.831,126.4912903,7.795,2010.0,5.0,19,0.02238098742533748,389.4382,0
13,2010-12-11,1939964.63,0,42.55,2.831,126.5461613,7.795,2010.0,12.0,49,0.022371282925898735,331.67724999999996,0
13,,1925393.91,0,42.0,2.842,126.6072,7.795,,,,0.022447380382416005,327.39,0
13,,2720371.4924999997,0,28.22,2.83,126.6692667,7.795,,,,0.022341646489206002,219.9749,0
13,2010-03-12,2083379.89,0,25.8,2.812,126.7313333,7.795,2010.0,3.0,10,0.02218867192973285,201.111,0
13,2010-10-12,2461468.35,0,36.78,2.817,126.7934,7.795,2010.0,10.0,41,0.022217244570953656,286.7001,0
13,,2720371.4924999997,0,35.21,2.842,126.8794839,7.795,,,,0.022399208211161332,274.46195,0
13,,2720371.4924999997,0,34.9,2.846,126.9835806,7.795,,,,0.022412346258785947,272.0455,0
13,,1675292.0,0,26.79,2.868,127.0876774,7.795,,,,0.022567097267865426,208.82805,0
13,2011-07-01,1744544.39,0,16.94,2.891,127.1917742,7.47,2011.0,7.0,26,0.022729457116657966,126.54180000000001,0
13,,1682316.31,0,20.6,2.903,127.3009355,7.47,,,,0.022804231294873467,153.882,0
13,,1770177.37,0,34.8,2.934,127.4404839,7.47,,,,0.023022511271063126,259.95599999999996,0
13,,1633663.12,0,31.64,2.96,127.5800323,7.47,,,,0.023201122647770935,236.3508,0
13,2011-04-02,1848186.58,0,23.35,2.974,127.7195806,7.47,2011.0,4.0,13,0.023285387900143263,174.4245,0
13,2011-11-02,1944438.9,0,30.83,3.034,127.859129,7.47,2011.0,11.0,44,0.023729240141083394,230.3001,0
13,,2003480.59,0,40.85,3.062,127.99525,7.47,,,,0.02392276257187073,305.1495,0
13,,1831933.95,0,33.17,3.12,128.13,7.47,,,,0.0243502690677416,247.7799,0
13,2011-04-03,1894960.68,0,34.23,3.23,128.26475,7.47,2011.0,4.0,13,0.025182288780180927,255.69809999999995,0
13,2011-11-03,1852432.58,0,41.28,3.346,128.3995,7.47,2011.0,11.0,44,0.026059291305189733,308.3616,0
13,,1852443.78,0,44.69,3.407,128.5121935,7.47,,,,0.026511102804333483,333.8343,0
13,,1807545.43,0,42.38,3.435,128.6160645,7.47,,,,0.026707394497307184,316.5786,0
13,2011-01-04,1864238.64,0,42.49,3.487,128.7199355,7.193,2011.0,1.0,1,0.027089820697666366,305.63057,0
13,2011-08-04,1887465.04,0,42.75,3.547,128.8238065,7.193,2011.0,8.0,31,0.027533730517940176,307.50075,0
13,,1950994.04,0,41.72,3.616,128.9107333,7.193,,,,0.02805041814116794,300.09196,0
13,,2124316.34,0,47.55,3.655,128.9553,7.193,,,,0.02834315434617147,342.02714999999995,0
13,,1895583.12,0,43.85,3.683,128.9998667,7.193,,,,0.0285504168776756,315.41305,0
13,2011-06-05,1986380.4,0,47.75,3.744,129.0444333,7.193,2011.0,6.0,22,0.029013262139582257,343.46574999999996,0
13,,1958823.56,0,52.4,3.77,129.089,7.193,,,,0.02920465702573684,376.91319999999996,0
13,,1860923.55,0,52.12,3.802,129.0756774,7.193,,,,0.029455587970785367,374.89915999999994,0
13,,1866369.93,0,54.62,3.778,129.0623548,7.193,,,,0.029272671931190642,392.88165999999995,0
13,2011-03-06,1935593.87,0,52.76,3.752,129.0490323,7.193,2011.0,3.0,9,0.029074220116610514,379.50267999999994,0
13,2011-10-06,1997816.98,0,61.39,3.732,129.0357097,7.193,2011.0,10.0,40,0.028922226101243148,441.57827,0
13,,2086433.49,0,63.35,3.704,129.0432,7.193,,,,0.02870356571517472,455.67654999999996,0
13,,2009163.08,0,66.38,3.668,129.0663,7.193,,,,0.028419502004632485,477.47133999999994,0
13,2011-01-07,2048035.74,0,74.29,3.613,129.0894,6.877,2011.0,1.0,1,0.02798835514001649,510.89233,0
13,2011-08-07,2021699.38,0,77.3,3.563,129.1125,6.877,2011.0,8.0,31,0.027596088468613895,531.5921,0
13,,1956813.31,0,75.59,3.553,129.1338387,6.877,,,,0.027514089322010608,519.83243,0
13,,1987089.36,0,78.5,3.563,129.1507742,6.877,,,,0.02758791028921366,539.8445,0
13,,1880785.69,0,77.62,3.574,129.1677097,6.877,,,,0.027669453771622818,533.79274,0
13,2011-05-08,2076231.8,0,75.56,3.595,129.1846452,6.877,2011.0,5.0,18,0.0278283844539414,519.62612,0
13,2011-12-08,1970341.38,0,75.95,3.606,129.2015806,6.877,2011.0,12.0,49,0.027909875059919546,522.30815,0
13,,2090340.98,0,76.68,3.578,129.2405806,6.877,,,,0.027684802681203657,527.32836,0
13,,2035244.54,0,81.53,3.57,129.2832581,6.877,,,,0.027613784064947043,560.68181,0
13,2011-02-09,1953628.82,0,77.0,3.58,129.3259355,6.877,2011.0,2.0,6,0.027681995560109474,529.529,0
13,2011-09-09,1872921.31,0,70.19,3.619,129.3686129,6.877,2011.0,9.0,36,0.027974327705152915,482.69662999999997,0
13,,1923223.82,0,67.54,3.641,129.4306,6.877,,,,0.02813090545720328,464.47258000000005,0
13,,1847430.96,0,63.6,3.648,129.5183333,6.877,,,,0.028165896509680485,437.3772,0
13,,1835662.69,0,68.28,3.623,129.6060667,6.877,,,,0.027953938147295552,469.56156,0
13,2011-07-10,2067232.56,0,60.62,3.592,129.6938,6.392,2011.0,7.0,27,0.02769600375888436,387.48304,0
13,,1929659.07,0,51.74,3.567,129.7706452,6.392,,,,0.027486955674880506,330.72208,0
13,,1973544.27,0,54.66,3.579,129.7821613,6.392,,,,0.027576979274909184,349.38672,0
13,,1948733.81,0,47.41,3.567,129.7936774,6.392,,,,0.027482078048571588,303.04472,0
13,2011-04-11,2036317.54,0,43.51,3.538,129.8051935,6.392,2011.0,4.0,15,0.027256228178141207,278.11592,0
13,2011-11-11,2111592.09,0,33.8,3.513,129.8167097,6.392,2011.0,11.0,45,0.02706123103148384,216.0496,0
13,,2016323.51,0,40.65,3.489,129.8268333,6.392,,,,0.02687425923008892,259.83480000000003,0
13,,2720371.4924999997,0,38.89,3.445,129.8364,6.392,,,,0.02653339104801588,248.58488000000003,0
13,2011-02-12,2051315.66,0,33.94,3.389,129.8459667,6.392,2011.0,2.0,6,0.026100155900336056,216.94448,0
13,2011-09-12,2462779.06,0,24.82,3.341,129.8555333,6.392,2011.0,9.0,37,0.025728591530657624,158.64944,0
13,,2720371.4924999997,0,27.85,3.282,129.8980645,6.392,,,,0.025265965180982623,178.01720000000003,0
13,,2720371.4924999997,0,24.76,3.186,129.9845484,6.392,,,,0.02451060541199984,158.26592000000002,0
13,,1969056.91,0,31.53,3.119,130.0710323,6.392,,,,0.02397920521478628,201.53976000000003,0
13,2012-06-01,1865752.78,0,33.8,3.08,130.1575161,6.104,2012.0,6.0,22,0.023663635175474623,206.31519999999998,0
13,,1794962.64,0,25.61,3.056,130.244,6.104,,,,0.0234636526560636,156.32344,0
13,,1811606.21,0,32.71,3.047,130.2792258,6.104,,,,0.023388226003809843,199.66184,0
13,,1733983.09,0,34.32,3.058,130.3144516,6.104,,,,0.02346631504785218,209.48928,0
13,2012-03-02,1927780.74,0,31.39,3.077,130.3496774,6.104,2012.0,3.0,9,0.023605735263555513,191.60456,0
13,2012-10-02,2069284.57,0,33.73,3.116,130.3849032,6.104,2012.0,10.0,40,0.02389847213616314,205.88791999999998,0
13,,2214477.06,0,36.57,3.119,130.4546207,6.104,,,,0.02390869682771845,223.22328000000002,0
13,,1929768.03,0,35.38,3.145,130.5502069,6.104,,,,0.024090348461252815,215.95952000000003,0
13,2012-02-03,1969742.76,0,32.36,3.242,130.6457931,6.104,2012.0,2.0,5,0.024815188443942416,197.52544,0
13,2012-09-03,1986445.65,0,38.24,3.38,130.7413793,6.104,2012.0,9.0,36,0.025852564752217165,233.41696000000002,0
13,,2025582.62,0,52.5,3.529,130.8261935,6.104,,,,0.026974720265214167,320.46,0
13,,1904421.74,0,47.83,3.671,130.8966452,6.104,,,,0.028045027176563368,291.95432,0
13,,1948982.7,0,53.2,3.734,130.9670968,6.104,,,,0.028510977663276888,324.7328,0
13,2012-06-04,2271614.76,0,48.85,3.793,131.0375484,5.965,2012.0,6.0,23,0.028945901517294405,291.39025,0
13,,2057637.86,0,51.7,3.833,131.108,5.965,,,,0.029235439262017274,308.39050000000003,0
13,,1955689.12,0,50.24,3.845,131.1173333,5.965,,,,0.0293248792810456,299.6816,0
13,,1970121.65,0,64.8,3.842,131.1266667,5.965,,,,0.029299913338680844,386.532,0
13,2012-04-05,1995994.51,0,54.41,3.831,131.136,5.965,2012.0,4.0,14,0.029213945604456858,324.55564999999996,0
13,2012-11-05,2080764.17,0,56.47,3.809,131.1453333,5.965,2012.0,11.0,45,0.02904411369516788,336.84355,0
13,,2131900.55,0,65.17,3.808,131.0983226,5.965,,,,0.029046900794999945,388.73905,0
13,,2043349.41,0,62.39,3.801,131.0287742,5.965,,,,0.029008895139241143,372.15635,0
13,2012-01-06,2035431.39,0,61.11,3.788,130.9592258,5.965,2012.0,1.0,1,0.02892503332953398,364.52115,0
